latitude,longitude,censo_2022_estabelecimento_outras_finalidades_poi_counts,censo_2022_domicilio_particular_poi_counts,censo_2022_estabelecimento_construcao_poi_counts,censo_2022_estabelecimento_religioso_poi_counts,censo_2022_estabelecimento_ensino_poi_counts,censo_2022_estabelecimento_saude_poi_counts,censo_2022_domicilio_coletivo_poi_counts,censo_2022_estabelecimento_agro_poi_counts
-20.202934,-50.525764,0,3,0,0,0,0,0,1
-20.26701,-50.550404,675,999,44,2,5,58,5,0
-20.19652,-50.59793,0,10,0,0,0,0,0,6
-20.396841,-50.51341,0,0,0,0,0,0,0,0
-20.259363,-50.55151,245,779,18,2,5,2,1,2
-20.26241,-50.463627,0,4,0,0,0,0,0,4
-20.170725,-50.59075,0,0,0,0,0,0,0,0
-20.343998,-50.49581,0,5,0,0,0,0,0,4
-20.27029,-50.504,12,20,2,0,0,0,0,3
-20.282047,-50.46744,0,0,0,0,0,0,0,0
-20.364925,-50.574734,0,3,0,0,0,0,0,2
-20.2945,-50.551575,13,488,32,1,0,0,0,2
-20.23372,-50.547516,0,9,0,0,0,0,0,4
-20.283512,-50.55539,46,839,27,0,2,0,1,1
-20.224592,-50.60113,1,22,0,2,1,0,0,10
-20.214773,-50.56123,0,2,0,0,0,0,0,1
-20.244808,-50.5589,52,887,30,1,2,1,0,3
-20.272568,-50.530777,131,1831,15,6,3,1,0,0
-20.28472,-50.557858,21,581,20,1,1,0,1,1
-20.364939,-50.506287,0,0,0,0,0,0,0,0
-20.266079,-50.54733,759,998,30,5,6,30,5,0
-20.277565,-50.535374,74,1147,31,2,2,0,0,1
-20.26426,-50.531532,169,504,24,2,1,1,0,0
-20.261213,-50.544277,272,728,27,2,1,1,0,0
-20.201298,-50.57542,0,8,0,0,0,0,0,10
-20.274155,-50.563335,49,945,27,1,3,0,0,3
-20.271526,-50.552864,580,1366,51,5,2,76,2,0
-20.252457,-50.54266,4,420,59,0,0,0,0,0
-20.254065,-50.546455,46,938,90,0,4,0,0,0
-20.252838,-50.562695,2,30,0,0,0,0,0,27
-20.19262,-50.534565,0,6,0,0,1,0,0,5
-20.283497,-50.548138,126,1332,27,4,3,2,0,1
-20.251587,-50.536236,0,24,3,0,0,0,0,1
-20.28199,-50.546936,157,1498,21,6,3,3,0,1
-20.297562,-50.53735,6,66,2,0,0,0,2,4
-20.256641,-50.563786,6,23,1,0,0,0,0,16
-20.258797,-50.552044,222,795,20,3,5,2,1,2
-20.305246,-50.521477,3,17,1,0,0,0,0,11
-20.284046,-50.585476,0,10,0,0,0,0,0,5
-20.198057,-50.596653,0,7,0,0,0,0,0,4
-20.29029,-50.551228,42,709,15,1,1,1,0,1
-20.375626,-50.608406,0,0,0,0,0,0,0,0
-20.268656,-50.559006,50,1168,22,1,0,1,0,0
-20.260504,-50.55084,254,760,16,3,7,4,1,2
-20.294178,-50.517937,0,3,0,0,0,0,0,3
-20.328556,-50.571247,0,8,0,0,0,0,0,9
-20.265203,-50.550667,328,999,26,4,5,29,1,0
-20.24482,-50.55737,57,1025,55,1,2,1,0,1
-20.274935,-50.547966,556,1513,28,7,5,37,6,0
-20.258085,-50.54466,124,747,44,1,1,0,0,0
-20.257744,-50.54987,246,1031,31,2,4,0,1,2
-20.287016,-50.492393,0,5,0,0,0,0,0,3
-20.261255,-50.544178,266,720,26,2,1,1,0,0
-20.148886,-50.593567,0,1,0,0,0,0,0,2
-20.27245,-50.529377,110,1832,20,5,2,1,0,0
-20.289696,-50.536396,13,569,34,1,0,0,0,2
-20.28879,-50.539753,76,683,36,2,1,0,0,0
-20.297686,-50.53991,16,85,6,0,0,0,2,3
-20.255154,-50.544193,44,606,76,0,0,0,0,0
-20.288221,-50.516125,0,9,0,1,0,0,0,8
-20.275045,-50.54464,387,1409,25,6,7,26,6,0
-20.265747,-50.53814,177,755,19,5,5,3,1,0
-20.27715,-50.56858,5,87,1,0,0,0,0,6
-20.275974,-50.617977,0,3,0,0,0,0,0,3
-20.293036,-50.548336,21,563,33,2,0,0,0,3
-20.309244,-50.476627,0,6,0,0,0,0,0,2
-20.274464,-50.552097,449,1437,30,7,4,56,3,0
-20.276707,-50.529175,31,1107,29,3,1,0,0,2
-20.278173,-50.553436,107,1159,20,4,6,1,0,1
-20.210894,-50.563328,0,4,0,0,0,0,0,1
-20.392584,-50.511654,0,3,0,0,0,0,0,3
-20.256235,-50.55234,169,867,20,2,4,1,1,2
-20.266975,-50.558727,21,769,18,1,0,1,0,0
-20.253712,-50.54269,5,391,64,0,0,0,0,0
-20.260756,-50.53358,141,155,31,1,0,1,1,0
-20.23342,-50.495033,0,0,0,0,0,0,0,0
-20.262793,-50.558723,33,171,7,0,1,4,0,0
-20.346037,-50.514828,0,3,0,0,0,0,0,1
-20.302149,-50.549698,0,2,0,0,0,0,0,1
-20.240473,-50.467236,0,3,0,0,0,0,0,3
-20.291063,-50.542534,78,361,17,1,0,0,0,3
-20.263617,-50.541294,227,562,19,2,2,3,1,0
-20.300169,-50.49271,0,0,0,0,0,0,0,0
-20.283787,-50.535084,7,280,28,0,0,0,0,0
-20.190783,-50.590046,0,2,0,0,0,0,0,2
-20.267197,-50.518906,19,90,5,1,0,0,0,2
-20.263113,-50.462215,0,4,0,0,0,0,0,3
-20.254206,-50.57476,7,20,2,0,0,0,0,14
-20.349579,-50.53891,0,2,0,0,0,0,0,1
-20.185715,-50.606346,3,17,0,0,0,0,0,9
-20.301643,-50.562466,0,11,0,0,0,0,0,6
-20.26727,-50.556953,51,992,29,1,0,4,0,0
-20.275604,-50.50471,12,12,3,0,0,0,0,9
-20.242281,-50.551437,5,571,31,0,1,0,0,1
-20.268366,-50.513676,38,17,4,0,0,0,1,8
-20.271233,-50.50968,81,35,6,0,0,0,0,7
-20.26542,-50.52661,102,497,14,3,1,0,1,0
-20.353315,-50.621986,0,0,0,0,0,0,0,0
-20.33564,-50.49678,0,6,0,0,0,0,0,5
-20.24249,-50.46601,0,3,0,0,0,0,0,3
-20.270397,-50.50451,19,22,2,0,0,0,0,4
-20.283434,-50.59181,0,9,0,0,0,0,0,7
-20.220875,-50.60177,1,23,1,2,1,0,0,10
-20.240583,-50.55089,2,303,27,0,0,0,0,1
-20.272654,-50.561024,82,1357,34,1,3,0,0,0
-20.240904,-50.514378,0,10,0,0,0,0,0,8
-20.263706,-50.54579,367,791,20,3,4,9,1,0
-20.251776,-50.585037,1,7,0,0,0,0,0,8
-20.27527,-50.53821,127,1769,28,6,4,2,0,0
-20.270685,-50.51404,44,11,2,0,0,0,1,4
-20.260204,-50.562313,8,10,2,0,1,1,0,2
-20.260527,-50.545082,275,771,28,1,1,1,0,0
-20.332329,-50.509697,0,4,0,0,0,0,0,3
-20.266262,-50.56871,3,13,2,0,0,0,0,0
-20.184427,-50.523514,0,1,0,0,0,0,0,1
-20.37736,-50.521362,0,0,0,0,0,0,0,0
-20.297676,-50.559433,4,16,0,0,0,0,0,4
-20.259176,-50.55479,136,499,14,2,1,4,1,2
-20.272337,-50.547886,1074,1123,44,3,5,87,12,0
-20.276125,-50.550224,312,1496,22,7,3,26,2,0
-20.169497,-50.596275,0,0,0,0,0,0,0,0
-20.272085,-50.55904,121,1330,26,1,5,1,0,0
-20.302443,-50.54213,19,43,3,0,0,0,0,1
-20.268856,-50.469154,0,3,0,0,0,0,0,2
-20.266058,-50.54588,716,933,29,3,5,19,5,0
-20.34533,-50.59301,0,6,0,0,0,0,0,3
-20.259558,-50.530857,60,119,30,0,0,0,0,0
-20.387327,-50.520294,0,0,0,0,0,0,0,0
-20.335764,-50.609707,0,0,0,0,0,0,0,0
-20.373543,-50.496964,0,10,0,0,0,0,0,3
-20.288803,-50.535732,9,549,33,0,0,0,0,1
-20.275057,-50.564472,28,677,25,1,1,0,0,2
-20.264118,-50.520042,12,52,4,1,0,0,0,1
-20.276775,-50.539787,155,1564,26,6,4,6,0,0
-20.268293,-50.463333,1,7,0,0,0,0,0,3
-20.38342,-50.51168,0,3,0,0,0,0,0,3
-20.272038,-50.534595,202,1847,25,7,4,1,0,0
-20.191801,-50.533985,0,5,0,0,1,0,0,5
-20.283861,-50.567856,0,8,1,0,0,0,0,4
-20.266499,-50.521385,18,246,11,2,0,0,1,0
-20.258907,-50.532604,51,175,33,0,0,0,0,0
-20.268705,-50.53984,238,1402,26,6,4,7,2,0
-20.389856,-50.508373,0,5,0,0,0,0,0,5
-20.238388,-50.550697,0,94,1,0,0,0,0,3
-20.209745,-50.563133,0,6,0,0,0,0,0,1
-20.27506,-50.622852,0,1,0,0,0,0,0,1
-20.317802,-50.59527,1,15,0,0,0,0,0,11
-20.305933,-50.626144,0,1,0,0,0,0,0,1
-20.280115,-50.538204,62,771,27,4,0,2,0,0
-20.27366,-50.452515,0,0,0,0,0,0,0,0
-20.257656,-50.5378,68,228,19,1,0,0,0,0
-20.359331,-50.566593,1,9,0,0,0,0,0,6
-20.308584,-50.477993,0,9,0,0,0,0,0,2
-20.22215,-50.553665,0,4,0,1,0,0,0,2
-20.354815,-50.52307,0,2,0,0,0,0,0,2
-20.247402,-50.5509,16,969,22,1,0,0,0,1
-20.235287,-50.511288,0,3,0,0,0,0,0,3
-20.26819,-50.49953,1,14,2,0,0,0,0,13
-20.267824,-50.486687,0,0,0,0,0,0,0,0
-20.336388,-50.485954,0,1,0,0,0,0,0,0
-20.254728,-50.54876,141,1084,71,2,4,1,0,0
-20.25629,-50.53555,23,163,16,0,0,0,0,0
-20.254105,-50.54556,34,808,83,0,1,0,0,0
-20.252792,-50.54906,66,1031,64,2,4,1,0,1
-20.170057,-50.594234,0,0,0,0,0,0,0,0
-20.31681,-50.62685,0,1,0,0,0,0,0,2
-20.311102,-50.641605,0,0,0,0,0,0,0,0
-20.257467,-50.557426,33,143,9,0,1,3,0,2
-20.271667,-50.53898,227,1812,29,7,4,3,2,0
-20.307781,-50.50537,5,25,0,0,0,0,0,6
-20.270964,-50.503426,6,23,2,0,0,0,0,6
-20.259335,-50.56233,8,11,2,0,1,1,0,3
-20.245117,-50.520294,1,7,0,0,0,0,0,5
-20.285673,-50.556713,30,670,24,1,1,0,1,1
-20.253101,-50.579384,6,20,0,0,0,0,0,15
-20.242443,-50.50131,0,4,0,0,0,0,0,3
-20.257792,-50.463085,0,6,0,0,0,0,0,6
-20.27356,-50.50221,0,13,0,0,0,0,0,9
-20.373219,-50.560055,1,5,0,0,0,0,0,5
-20.262499,-50.541298,217,552,21,2,1,2,1,0
-20.278368,-50.52976,24,718,23,2,0,0,0,2
-20.266253,-50.540924,248,923,18,3,4,5,1,0
-20.284517,-50.58628,0,9,0,0,0,0,0,5
-20.253227,-50.5335,1,48,5,0,0,0,0,0
-20.330727,-50.509617,0,1,0,0,0,0,0,1
-20.364147,-50.51114,0,2,0,0,0,0,0,1
-20.246683,-50.564133,0,9,0,0,0,0,0,9
-20.244686,-50.55097,16,885,34,2,0,0,0,0
-20.242153,-50.576813,1,18,0,0,0,0,0,17
-20.378872,-50.514175,0,0,0,0,0,0,0,0
-20.28389,-50.535065,6,272,28,0,0,0,0,0
-20.256054,-50.46429,0,7,0,0,0,0,0,6
-20.275623,-50.533024,72,1484,31,2,2,0,0,1
-20.169954,-50.560703,0,1,0,0,0,0,0,1
-20.34524,-50.50345,0,4,0,0,0,0,0,1
-20.27736,-50.610615,0,5,0,0,0,0,0,2
-20.272043,-50.554283,383,1376,46,3,4,61,1,0
-20.302183,-50.54864,7,3,1,0,0,0,0,2
-20.295359,-50.529682,1,6,1,0,1,0,0,2
-20.28872,-50.53983,78,682,35,2,1,0,0,0
-20.233387,-50.510773,0,6,0,0,0,0,0,6
-20.28908,-50.4748,0,2,0,0,0,0,0,1
-20.215927,-50.56373,0,0,0,0,0,0,0,0
-20.36366,-50.559216,0,4,0,0,0,0,0,3
-20.33156,-50.52145,0,4,0,0,0,0,0,3
-20.238604,-50.4673,0,3,0,0,0,0,0,3
-20.271301,-50.499615,1,13,2,0,0,0,0,8
-20.392284,-50.51166,0,3,0,0,0,0,0,3
-20.258001,-50.537075,79,221,18,1,0,0,0,0
-20.250996,-50.55389,48,916,11,2,1,2,0,3
-20.268875,-50.516743,19,1,2,0,0,0,1,2
-20.258438,-50.533253,54,206,36,0,0,0,0,0
-20.26783,-50.49679,1,21,1,0,0,0,0,12
-20.272688,-50.48257,0,3,0,0,0,0,0,1
-20.27162,-50.502426,0,15,1,0,0,0,0,7
-20.193577,-50.57551,0,5,0,0,0,0,0,5
-20.259918,-50.549908,250,835,19,3,6,2,1,2
-20.352482,-50.523937,0,8,0,1,0,0,0,5
-20.260433,-50.528522,55,106,26,0,0,0,0,0
-20.284454,-50.59672,0,2,0,0,0,0,0,4
-20.266851,-50.52046,19,198,10,1,0,0,1,2
-20.253805,-50.544113,9,587,69,0,0,0,0,0
-20.267992,-50.46072,1,7,0,0,0,0,0,4
-20.274073,-50.56347,48,953,26,1,3,0,0,4
-20.287535,-50.517307,0,7,0,1,0,0,0,6
-20.263607,-50.54588,364,808,21,3,4,9,1,0
-20.270761,-50.553307,515,1366,55,3,1,76,2,0
-20.247053,-50.550922,16,937,23,1,0,0,0,1
-20.319563,-50.505497,0,6,0,0,0,0,0,4
-20.290424,-50.540028,70,523,27,1,0,0,0,0
-20.379702,-50.600056,0,0,0,0,0,0,0,0
-20.25896,-50.520428,0,0,0,0,0,0,0,0
-20.260242,-50.47113,0,5,0,0,0,0,0,5
-20.274431,-50.546368,621,1433,26,5,6,30,7,0
-20.365755,-50.479164,0,1,0,0,0,0,0,1
-20.273228,-50.54626,930,1343,42,5,6,34,12,0
-20.303541,-50.59213,2,11,2,0,0,0,0,8
-20.31986,-50.560535,0,3,0,0,0,0,0,2
-20.256247,-50.547836,172,891,69,1,4,0,0,0
-20.195133,-50.58165,0,2,0,0,0,0,0,2
-20.259226,-50.560955,14,12,2,0,1,2,0,2
-20.273272,-50.470154,0,4,0,0,0,0,0,1
-20.25398,-50.53312,2,71,9,0,0,0,0,0
-20.26648,-50.541775,340,972,24,3,6,7,0,0
-20.304192,-50.491646,0,0,0,0,0,0,0,0
-20.298063,-50.53186,2,13,1,0,1,0,0,5
-20.263386,-50.542423,257,657,24,2,0,3,0,0
-20.250742,-50.54825,20,1017,58,1,0,1,0,1
-20.258251,-50.53882,82,321,16,1,0,0,0,0
-20.270947,-50.492363,2,20,0,0,0,0,0,5
-20.270212,-50.55484,304,1442,45,3,0,64,1,0
-20.239622,-50.55315,2,300,46,0,1,0,0,1
-20.300306,-50.52818,3,9,1,0,0,0,0,2
-20.338116,-50.621124,0,3,0,0,0,0,0,1
-20.286505,-50.554276,43,810,31,1,2,1,1,0
-20.2525,-50.506954,1,7,0,0,0,0,0,6
-20.327887,-50.575462,0,7,0,0,0,0,0,7
-20.223783,-50.55609,0,3,0,1,0,0,0,1
-20.392977,-50.61169,1,4,0,0,0,0,0,1
-20.285345,-50.54364,113,651,16,5,3,1,0,0
-20.268803,-50.502636,1,19,1,0,0,0,0,5
-20.253923,-50.549152,114,1057,69,2,4,1,0,0
-20.228712,-50.55573,0,11,1,0,0,0,0,4
-20.270967,-50.56337,42,1006,22,1,1,0,0,2
-20.32067,-50.512672,0,10,0,0,0,1,0,7
-20.262629,-50.563477,7,33,1,0,1,0,0,0
-20.220385,-50.564384,0,0,0,0,0,0,0,0
-20.329615,-50.571117,0,7,0,0,0,0,0,9
-20.31894,-50.53143,0,3,0,0,0,0,0,3
-20.250023,-50.57693,4,25,0,1,0,0,0,24
-20.379917,-50.521023,0,0,0,0,0,0,0,0
-20.320135,-50.511925,0,9,0,0,0,1,0,6
-20.218555,-50.549454,0,0,0,0,0,0,0,0
-20.248142,-50.55723,54,802,9,1,2,1,0,6
-20.363136,-50.621704,0,0,0,0,0,0,0,0
-20.245872,-50.55381,50,1402,43,2,1,1,0,1
-20.250809,-50.55086,50,1162,38,2,0,1,0,1
-20.281387,-50.553345,81,1073,32,2,2,1,0,2
-20.381668,-50.500507,0,2,0,0,0,0,0,2
-20.25091,-50.543682,4,508,63,0,0,0,0,0
-20.306414,-50.64073,0,0,0,0,0,0,0,0
-20.296915,-50.51375,0,4,0,0,0,0,0,2
-20.309835,-50.518925,3,11,1,0,0,0,0,4
-20.32778,-50.56002,1,9,0,1,0,0,1,4
-20.256338,-50.54851,184,916,57,2,4,0,0,0
-20.330917,-50.48895,0,1,0,0,0,0,0,1
-20.349096,-50.57529,2,3,0,0,0,0,0,3
-20.277405,-50.481613,0,5,0,0,0,0,0,4
-20.291826,-50.501858,2,7,0,0,0,0,0,5
-20.19201,-50.524563,0,0,0,0,0,0,0,1
-20.263397,-50.537415,151,347,17,1,4,2,1,0
-20.325344,-50.563435,3,5,0,1,0,0,1,3
-20.283012,-50.55436,65,947,25,0,2,0,1,2
-20.285917,-50.548496,90,1111,26,3,2,1,0,1
-20.19687,-50.58851,0,1,0,0,0,0,0,2
-20.26541,-50.538273,161,670,18,2,5,3,1,0
-20.291052,-50.47599,0,1,0,0,0,0,0,0
-20.15506,-50.569214,0,1,0,0,0,0,0,1
-20.27337,-50.46696,0,6,0,0,0,0,0,1
-20.265133,-50.525555,81,417,15,3,1,0,1,0
-20.369965,-50.522278,0,3,0,0,0,0,0,1
-20.28418,-50.55774,21,562,20,0,1,0,1,1
-20.261538,-50.543148,241,677,27,3,0,2,0,0
-20.205694,-50.604443,0,15,0,0,0,0,0,8
-20.270578,-50.51204,80,26,4,0,0,0,1,8
-20.249346,-50.54703,14,742,52,0,0,0,0,0
-20.334736,-50.572506,1,5,0,0,0,0,0,7
-20.307373,-50.482838,0,9,0,0,0,0,0,2
-20.38091,-50.510826,0,2,0,0,0,0,0,2
-20.327826,-50.59922,0,5,0,0,0,0,0,5
-20.273169,-50.548794,945,1274,41,5,5,79,10,0
-20.189423,-50.60178,0,6,0,0,0,0,0,4
-20.27296,-50.5472,1019,1250,40,4,6,56,12,0
-20.2981,-50.58774,1,16,1,0,0,0,0,11
-20.184944,-50.60618,3,18,0,0,0,0,0,10
-20.376547,-50.499836,0,12,0,0,0,0,0,5
-20.277365,-50.54582,292,1561,19,7,5,15,3,0
-20.287292,-50.547073,134,907,18,3,2,1,0,0
-20.155586,-50.602814,0,8,0,0,0,0,0,7
-20.335602,-50.483616,0,1,0,0,0,0,0,0
-20.276524,-50.554985,150,1100,24,4,5,1,0,0
-20.276289,-50.557327,108,842,23,0,6,1,0,1
-20.341654,-50.477043,0,5,0,0,0,0,0,1
-20.26241,-50.51077,0,17,3,0,0,0,0,8
-20.228672,-50.555824,0,11,1,0,0,0,0,4
-20.189684,-50.58654,0,2,0,0,0,0,0,2
-20.240295,-50.515762,0,15,0,0,0,0,0,12
-20.299416,-50.5458,19,25,5,1,0,0,0,1
-20.379463,-50.590137,0,1,0,0,0,0,0,2
-20.265232,-50.525574,81,431,15,3,1,0,1,0
-20.27358,-50.558533,133,1293,31,1,5,1,0,0
-20.181747,-50.59038,0,0,0,0,0,0,0,0
-20.252483,-50.544964,8,595,81,0,0,0,0,0
-20.29084,-50.547485,49,586,25,1,0,0,0,3
-20.281385,-50.586525,0,9,0,0,0,0,0,4
-20.259075,-50.552723,206,730,20,2,5,2,1,2
-20.261175,-50.54322,231,658,26,2,0,1,0,0
-20.324612,-50.501488,1,6,0,0,0,0,0,2
-20.280481,-50.552048,93,1369,30,3,2,1,0,2
-20.219463,-50.549343,0,0,0,0,0,0,0,0
-20.191395,-50.518993,0,0,0,0,0,0,0,0
-20.296885,-50.55934,4,48,0,0,0,0,0,5
-20.26435,-50.550846,264,1021,18,4,4,17,2,0
-20.29006,-50.553432,22,484,10,1,2,1,1,1
-20.197964,-50.574883,0,12,0,0,0,0,0,13
-20.262695,-50.548737,321,909,19,4,3,6,2,0
-20.276957,-50.552788,189,1359,23,6,6,8,0,0
-20.257013,-50.56462,4,18,0,0,0,0,0,14
-20.280495,-50.553787,73,959,27,2,2,1,0,2
-20.276516,-50.543564,265,1513,22,8,6,15,3,0
-20.270212,-50.55507,274,1446,45,3,0,59,1,0
-20.30107,-50.502235,0,4,0,0,0,0,0,4
-20.296968,-50.59555,0,3,0,0,0,0,0,3
-20.249134,-50.59201,4,9,0,0,0,0,0,6
-20.237995,-50.464207,0,1,0,0,0,0,0,1
-20.266464,-50.53606,188,1023,16,5,5,3,1,0
-20.275574,-50.525574,28,1079,26,3,1,1,0,0
-20.249834,-50.493687,0,7,0,0,0,0,0,5
-20.15975,-50.579514,0,4,0,0,0,0,0,0
-20.263178,-50.53504,177,334,18,1,2,1,1,0
-20.275179,-50.551548,410,1491,32,7,5,42,3,0
-20.205078,-50.556316,0,10,0,0,0,0,0,4
-20.276554,-50.53256,57,1248,32,2,2,0,0,1
-20.262875,-50.54543,340,812,23,3,4,6,1,0
-20.168186,-50.590893,0,0,0,0,0,0,0,0
-20.300442,-50.608643,0,7,0,0,0,0,0,4
-20.267189,-50.521996,25,290,11,2,0,0,1,0
-20.266445,-50.508667,19,36,2,0,0,0,0,11
-20.250921,-50.591923,4,8,0,0,0,0,0,7
-20.336329,-50.524113,0,8,1,0,0,0,0,4
-20.205708,-50.604546,0,15,0,0,0,0,0,8
-20.252151,-50.53526,0,43,4,0,0,0,0,0
-20.26045,-50.563156,8,9,1,0,1,0,0,3
-20.357046,-50.620632,0,0,0,0,0,0,0,0
-20.257433,-50.54311,82,636,45,1,0,0,0,0
-20.191328,-50.601974,0,11,0,0,0,0,0,8
-20.266735,-50.5719,3,1,0,0,0,0,0,0
-20.273806,-50.46639,0,6,0,0,0,0,0,1
-20.24284,-50.552338,9,726,40,1,1,0,0,0
-20.386005,-50.50256,0,6,0,0,0,0,0,4
-20.158596,-50.59126,0,1,0,0,0,0,0,1
-20.269594,-50.487488,0,5,0,0,0,0,0,0
-20.29528,-50.551632,7,449,33,1,0,0,0,1
-20.191977,-50.57149,0,1,0,0,0,0,0,1
-20.259958,-50.528984,50,117,27,0,0,0,0,0
-20.32894,-50.57663,0,10,0,0,0,0,0,7
-20.161947,-50.58835,0,1,0,0,0,0,0,1
-20.276745,-50.528812,30,1070,27,3,1,0,0,2
-20.254671,-50.57281,9,25,4,0,0,0,0,17
-20.251783,-50.58419,1,7,0,0,0,0,0,8
-20.198378,-50.594273,0,6,0,0,0,0,0,5
-20.269075,-50.509907,69,38,4,0,0,0,1,9
-20.233675,-50.516476,0,4,0,0,0,0,0,3
-20.24929,-50.503887,2,4,0,0,0,0,0,3
-20.261778,-50.54287,240,661,27,4,0,2,0,0
-20.252003,-50.53327,2,4,0,0,0,0,0,0
-20.2721,-50.558018,150,1374,31,1,5,2,0,0
-20.29405,-50.543404,51,105,14,1,0,0,2,4
-20.205896,-50.543995,0,1,0,0,0,0,0,1
-20.262178,-50.529694,128,175,28,0,0,0,0,0
-20.277353,-50.52899,28,931,24,3,0,0,0,2
-20.281752,-50.541157,118,800,25,7,3,4,0,0
-20.279068,-50.547634,197,1668,25,8,1,5,1,0
-20.275774,-50.561512,46,735,27,1,3,0,0,1
-20.270252,-50.546246,1077,1148,41,0,7,49,11,0
-20.25849,-50.546833,211,789,38,1,4,0,0,0
-20.348835,-50.577805,2,3,0,0,0,0,0,3
-20.290897,-50.60866,1,10,0,0,0,0,0,6
-20.248255,-50.554832,52,1094,11,2,2,1,0,3
-20.266651,-50.521385,18,249,11,2,0,0,1,0
-20.249138,-50.55157,25,1164,21,1,1,1,0,1
-20.272438,-50.512814,76,16,4,0,0,0,1,3
-20.321533,-50.507668,1,11,0,0,0,0,0,6
-20.346878,-50.651627,0,1,0,0,0,0,0,0
-20.27507,-50.53066,51,1629,33,3,2,1,0,1
-20.261036,-50.54327,228,655,24,2,0,1,0,0
-20.253286,-50.536762,0,89,5,0,0,0,0,0
-20.272558,-50.54668,1035,1215,42,4,7,48,12,0
-20.2241,-50.563503,0,0,0,0,0,0,0,0
-20.328506,-50.527954,0,7,0,0,0,0,0,5
-20.192211,-50.534275,0,6,0,0,1,0,0,6
-20.334911,-50.52306,0,4,1,0,0,0,0,3
-20.187695,-50.52414,0,1,0,0,0,0,0,1
-20.32903,-50.585808,0,7,0,0,0,0,0,4
-20.259808,-50.545677,251,826,33,1,2,1,0,0
-20.345177,-50.65607,0,1,0,0,0,0,0,0
-20.228148,-50.557064,0,9,1,0,0,0,0,3
-20.334345,-50.57239,1,6,0,0,0,0,0,9
-20.35081,-50.523685,1,11,0,1,0,0,0,7
-20.274855,-50.52954,49,1597,33,6,1,1,0,1
-20.248775,-50.51332,0,13,1,0,0,0,0,9
-20.345345,-50.56652,0,3,0,0,0,0,0,1
-20.167896,-50.56195,0,0,0,0,0,0,0,1
-20.267218,-50.5206,19,221,10,2,0,0,1,2
-20.36294,-50.62167,0,0,0,0,0,0,0,0
-20.306051,-50.519493,3,11,1,0,0,0,0,5
-20.273132,-50.539204,183,1824,28,5,4,6,1,0
-20.246098,-50.50705,0,3,0,0,0,0,0,3
-20.285477,-50.549755,80,1190,25,2,2,1,1,1
-20.274542,-50.494156,2,19,0,0,0,0,0,6
-20.368635,-50.56413,1,3,0,0,0,0,0,3
-20.32768,-50.55878,1,6,0,0,0,0,0,1
-20.352137,-50.624313,0,0,0,0,0,0,0,0
-20.277481,-50.572933,0,31,2,0,0,0,0,5
-20.363949,-50.48864,0,0,0,0,0,0,0,0
-20.276388,-50.509014,34,13,4,0,0,0,0,6
-20.31668,-50.49295,0,0,0,0,0,0,0,0
-20.228683,-50.511635,0,6,0,0,0,0,0,6
-20.296162,-50.6148,1,8,0,0,0,0,0,9
-20.232252,-50.49422,0,0,0,0,0,0,0,0
-20.280981,-50.55498,53,779,30,1,1,0,0,1
-20.261683,-50.55038,249,820,17,3,4,5,1,1
-20.297462,-50.510853,0,5,0,0,0,0,0,3
-20.25824,-50.513794,0,8,0,0,0,0,0,7
-20.17118,-50.530666,0,5,1,0,0,0,0,4
-20.29353,-50.55701,6,116,1,0,0,0,0,2
-20.328339,-50.59427,0,9,0,0,0,0,0,6
-20.298828,-50.544205,23,46,7,1,0,0,0,2
-20.25403,-50.53601,1,100,7,0,0,0,0,0
-20.269224,-50.50927,69,38,5,0,0,0,0,9
-20.274347,-50.560646,74,1002,29,1,5,1,0,0
-20.370487,-50.619026,0,0,0,0,0,0,0,0
-20.25132,-50.52918,3,6,0,0,0,0,0,3
-20.391088,-50.59075,0,3,0,0,0,0,0,2
-20.326042,-50.484135,0,0,0,0,0,0,0,0
-20.247705,-50.553013,37,1181,13,2,1,1,0,1
-20.248978,-50.596928,1,6,0,0,0,0,0,4
-20.383759,-50.52058,0,0,0,0,0,0,0,0
-20.18459,-50.607212,3,17,0,0,0,0,0,9
-20.299637,-50.56867,0,8,0,0,0,0,0,4
-20.291796,-50.47646,0,1,0,0,0,0,0,0
-20.25214,-50.58758,2,2,0,0,0,0,0,4
-20.270973,-50.526176,70,1465,21,6,1,1,0,0
-20.279196,-50.567818,2,28,1,0,0,0,0,7
-20.292152,-50.610775,1,11,0,0,0,0,0,10
-20.22057,-50.55327,0,3,0,1,0,0,0,1
-20.24214,-50.55623,41,1025,84,1,1,1,0,0
-20.27338,-50.52729,68,1630,23,5,1,1,0,0
-20.260708,-50.55953,20,25,4,0,1,3,0,0
-20.237757,-50.520603,0,6,0,0,0,0,0,5
-20.27025,-50.541477,371,1544,28,4,6,17,4,0
-20.315994,-50.62827,0,2,0,0,0,0,0,4
-20.244873,-50.551464,18,945,36,2,1,0,0,0
-20.27264,-50.513306,63,16,2,0,0,0,1,3
-20.345716,-50.597305,0,3,0,0,0,0,0,2
-20.327978,-50.597748,0,5,0,0,0,0,0,5
-20.309168,-50.506027,6,27,0,0,0,0,0,7
-20.255129,-50.543423,18,593,71,0,0,0,0,0
-20.270147,-50.56218,43,1130,24,1,1,0,0,2
-20.296455,-50.53959,27,88,5,1,0,0,2,3
